geneSymbol	HS01	HS02	HS03	HS04	HS05	CL08	CL10	CL11	CL12	CL13
NUP210	3.444248952670025	3.295105760876125	3.127530087959436	2.527399400028398	3.054281059883913	5.890387194078296	6.262617793800524	6.541539142788181	6.5340557108013	6.191912094239209
BTN2A2	3.8228368595947524	3.5773461826121875	3.7379472238425957	3.2272471548762782	3.5966444283888634	5.532813102445095	5.625414572728659	5.6883451444084505	5.930192596864296	5.7023877524654765
PRR5L	2.1566303743270367	1.8585851903907016	2.0296793931861687	1.3750216592449154	1.9447861167864409	3.726462086607327	4.460521846467488	4.262923175001572	4.457109313329483	4.314020489858491
NFKBIE	2.8348221380141014	2.624446840951183	1.9356876288744609	2.054530075993221	2.694323317756122	5.2939408694601475	5.361166090664225	5.8962992014479925	5.843955813162487	5.6407859219390755
CATSPER1	-1.6862500005976981	-1.62417829076036	-2.2290643313602696	-2.9391758537015007	-2.222328138948477	1.1210198625701757	1.1607864294018144	1.8696715678135272	1.557391289930062	1.4337498733351952
RAB33A	-2.20833160411769	-1.1708883728864394	-2.615567251719218	-2.805749473877207	-2.222328138948477	1.3269772990671826	1.4214529132744425	2.085078651349375	2.228119108668496	1.4355700908359927
GZMK	-0.39274269035877024	0.3276400624386591	-1.4383288205336897	-1.6137697111956528	-1.028061141256401	5.63805994534598	5.956169232076958	7.178374967630182	7.560328852854783	6.252628360911987
CD7	-1.0134730712660305	-0.05887627371470548	-2.771783182889371	-2.467354967728301	-2.222328138948477	3.4132682363345213	4.631881500297917	4.961972804438081	4.809848585916969	4.094624922045113
ZNF267	4.569031034366898	4.650113703239961	4.560726198256746	3.9970391887755388	4.543518442506967	6.445992684309072	6.506011731463878	7.359579195932775	7.128935487463206	6.71697914869069
PARP12	4.106084771121217	4.307036738131085	4.534761402725101	3.865577819809926	4.353378340858039	6.212691143368125	6.319403708800029	7.315806418411688	6.895429028072551	6.7966697635063955
TICAM2	1.039854985947436	1.7244928592619941	0.9514238844941701	1.1147425635592385	1.0869114449495623	2.8362737804693468	3.6002446020094627	4.226968991222092	4.149254596272375	4.08105740513152
HERC5	2.712834800634865	3.2437979114829725	2.641598869908936	2.6400985576534364	2.897472011832742	4.2414073321340515	4.709632308304079	5.554694017113776	5.397739690834567	5.01748179278054
RASGRP2	1.4942497783340132	2.4467070336408163	1.7679276045575822	2.322197372829954	1.8837710460458406	3.253023887805432	4.655416874928164	4.338502123774649	4.1611116871959295	3.7905265970938236
IL1B	-1.0671083493272673	0.5815385243511488	-0.9524407995135724	2.742859973626693	1.316265979638533	4.290307469133229	7.942410309770109	6.736987953984064	6.730453147108685	6.106475612526161
SULF1	4.454043430293283	4.643750640829738	4.534693183370253	5.228526037892957	5.074133008462689	6.377207818533562	8.257392367950752	8.834966387406189	7.713386780654793	7.917272078817131
IFIT2	3.802145075554775	4.101356153249147	3.9998637600181843	4.4208464050346175	4.302291701009896	5.3950409406242255	6.9319752466088636	7.306064727948183	7.171226830638913	6.745391505803582
FBN2	1.00389390366849	0.7562467970661054	0.2741841740980291	1.1128269037908414	0.9997728720217439	4.292025774997017	5.8492872914683955	5.075536758072657	4.095521077908475	4.6019306865409515
CXCL1	-1.965893935810735	-1.6434554811902273	-3.0946045193926057	-1.4514956516630413	-2.222328138948477	3.1565125004671613	5.536050093192504	3.977696584416092	3.6228452446222503	3.958076544062621
FCGR3B	1.1124523027905826	0.9938450587184325	0.3086335810552821	1.8823458085719533	0.04525787969016846	3.978580760281224	5.929571834645265	4.6664201288259965	4.647281959836946	4.300124526049824
CEMIP	4.183970623849472	4.07664266250945	4.282255496522466	4.027172675349926	3.7582076016007897	6.960810548244841	8.471475525045276	7.499111245892134	7.033574140383794	6.535629878502276
SLC39A14	5.168916876649837	5.132759711631262	4.818017537813518	5.516899046268492	5.592314965129294	7.600585677847996	7.536540514472901	8.449927248615046	7.621426218784166	7.364273966676234
APOBEC3A	-0.2572752963080641	0.3174778278878124	0.1565979996223059	1.1055107035884657	0.3408129490444714	5.1662314580888005	5.14304549615542	6.816882597975779	5.37083726101785	5.017529715406235
TIMP1	4.764992957413129	5.508913667695852	4.533037092851534	5.275585128434245	5.414555634008561	7.47581953703666	8.220984450545874	9.045693990899384	7.626936224934578	7.950271960571358
SOCS3	2.586311461776977	3.831730311043259	2.5024530183107387	4.028310576811266	3.9886663885058367	7.5673088746985275	8.201664650447395	8.535479179494677	8.257479819049893	7.340954059276397
CCL3	-1.7683413902659317	0.09131741176768293	-2.200192475577795	-0.018116950941551163	-0.6056044121331194	4.819985124318547	5.6725766124277435	6.759004807693522	6.4007780304201525	5.141620985788495
UNC13D	2.872458960965254	3.021264178015307	2.664134073263433	3.1197568797866446	3.0042884305492343	5.193634659675618	5.57253670394003	5.694833230537617	5.57257139905785	5.2334336605662655
SLC2A3	3.4701678109935723	3.8243019109082503	3.4588252714175702	3.962699145729859	3.8629112844912514	7.527134476785087	8.586138582544875	8.371052823287334	8.152510944206968	7.782675479943733
CCL4L2	-2.0490958710417697	-0.784672293431959	-4.263844186808312	-0.7663693892777427	-2.222328138948477	3.6671046776990113	4.914218146104869	5.946757829516856	1.9286712604958085	4.386680825020275
SLFN5	5.688610411838104	6.397258202835201	5.855304274587023	6.439615551647513	6.650863698987226	7.78773833530482	8.069250224776383	9.02622520157162	8.494457282372496	8.34411394084154
RSAD2	2.2162190911555757	2.6394742981127184	2.827929158297777	2.7492494375180034	3.3186248435961954	5.214534898668795	6.4141492998771525	8.301461747748338	7.701704897990237	6.927345624170713
KLRF1	-0.8656786924128482	-0.3480865616130858	-0.8327820578001762	-0.263617066178223	0.11290168952051513	0.5774784331211706	1.256044009301294	2.30390452353528	2.459745485123614	1.7767943070216408
MT1H	-1.349789820210525	0.3516727114146249	-1.669232976004548	-0.9709888631654204	-1.3595584859639955	1.2529089500279684	1.8316290633502617	4.848747506225121	4.618520255193215	3.9517088088558543
MT1F	-0.2850498089277463	0.1900509112806379	-0.37725316948116117	-0.16684490606153882	0.1936036714045815	0.9714816522444728	1.1072248018240052	3.513143219454384	3.0128932025178887	3.270402055830133
TMEM158	0.9109047061964669	0.5518422469242082	-0.37289484907588094	1.0742696790566886	0.7704229447077221	2.8478845747833765	3.2019392143165453	3.6075491487112146	3.724711043857662	3.652987286151974
SMCO4	2.503461306701391	2.2882980288113632	1.5514706142358081	2.2931715333837994	2.7657167964574305	4.164569511927893	4.317023413227922	4.937721315764406	5.074740852812541	4.683756525877703
SLC6A12	0.3639942430741603	-0.4929054598248005	-0.7173932344375171	0.5639066094875982	1.0406849640870954	2.2769568434965337	2.7019480348935456	3.9312553977969955	3.630109345443536	3.364498564420033
SQRDL	5.794086122912381	5.962808896564782	5.675335170156142	5.868557154953585	6.464932777109223	8.033950064447051	7.540709554374078	8.516362652141266	8.152647708752623	7.905589695809848
MTHFD2	5.37699209174783	5.390620998525447	4.5985661210414985	5.087493952872497	5.849087594093164	7.193307371407408	6.6954943440639125	7.6688508301008635	7.383481520102019	7.464553291717619
PSMB8	5.145434859022245	5.410222818943406	4.9113478696557	5.24902315222702	6.0539253432844475	7.323010433718227	7.080228660835593	7.755426804255152	7.91049675405076	7.321275077288199
PLA1A	-1.0600805988949507	-0.5961419552138565	-1.612407017177223	-1.1614729367773113	0.16029756312451737	2.2524254292761743	1.7581393561019616	2.8437871601804625	3.08419988955823	1.9375779619990938
ISG20	1.7724437102200654	1.439665214314555	0.7976050558966795	1.4092947629186807	3.0849809962788104	5.713521713861022	5.396646775966956	7.099654642452126	6.789895516498077	5.517179799482616
LAP3	6.422339137271935	6.401038309937378	6.100485177999439	6.007639352767828	7.343631695063568	9.317339327865868	8.825020843796942	9.90800384508022	10.090628857804937	9.279254025164
GADD45G	1.5458627023194056	1.5405728603281115	0.8550198791452152	1.0344036817279993	2.0987122811691608	3.591170716961596	3.307346023232074	4.222904733475048	4.534655505411346	3.6086314296795567
KMO	0.31725679567771176	0.1434634506676774	0.4726578566203042	0.07761796272971301	1.4824786890722028	5.081597900852858	4.954929969447046	6.1763723720117945	5.5455809992038505	5.92297779379846
CTSB	7.309733803090035	7.463216344103503	7.4291898123056805	7.612265522055671	8.396178493376736	10.795808634624297	10.602145226778026	11.327544509800726	11.20268128068707	11.860801534570149
TIGIT	-0.24224832127063411	-0.2356556065146695	0.15233116824180162	0.2051366260136921	0.10901932930856183	4.450349519587476	3.8540864660496665	5.2500151689648415	4.9776640116019095	5.132153702385397
LHFPL2	4.7713597699024195	4.987070443879022	5.0601761287310465	5.177174541174275	5.222984479408496	7.95046281232262	7.483847551230826	8.556823433242943	8.064827155426856	8.641145211110793
MT2A	4.470895982332049	4.506495414202378	4.267799610263514	4.58870594663295	4.960932831676099	6.5366001921481915	6.362755257515697	7.691678992793545	6.94871399212552	7.657450675679577
PLSCR1	4.00268584495375	4.26671982898665	4.353917701311392	4.556610980448752	5.070190455794427	6.831515641451034	6.903288351614539	7.725373271608427	7.343197366044965	7.319436781515691
MB21D1	1.711317296830226	2.07925474477135	2.1141589917524395	2.0752970540410485	3.068835709605391	4.969210802451972	5.135213287004482	6.130224735931197	5.878613140819302	5.5054079363471855
CD8A	-0.6019760327232504	0.02814465269396692	-0.36349236121989204	0.4218800811227528	1.669351309558234	5.04388775782479	5.946963334880779	7.470897717925212	7.508035322236572	6.268016592200754
ATF5	2.5925192961096704	2.8272320204852464	2.9747701402192743	3.0325925173346002	3.406844743240312	4.948168217372569	4.760778095253093	5.825906997025436	5.976775044715982	5.4610632389539875
RP11-1094M14.8	-2.9841914960314093	-2.9955769455491392	-2.425353962751012	-1.6293277001152986	-0.7681633590940595	1.2839317116073843	1.2817777548537443	2.9403665801404415	2.300504406927451	1.9240599882974228
CCL18	-0.9518268318383232	-1.8270464758415985	-1.7346029311500346	0.09644930891258244	1.4309875103543326	5.613371609649349	5.722480129850142	8.799748373867015	7.64770061887655	7.362370970301087
SLC27A2	1.4702769286892787	-0.2881346333405915	0.7654258860617391	0.6905959876308744	1.1881454636596083	2.6300700618517503	3.3089829390553542	4.712116052535942	4.978537796557703	3.6907616343106184
GSG2	1.0134606752888702	-0.1846343439489592	0.25468822003872055	0.3780743649145001	0.770424655720113	2.0769877687075264	2.1725796267814457	3.130434933254869	3.077008858148342	1.9329400574534248
TNF	1.4798346984527861	0.5453073042805658	0.30861011651434855	0.662115550450738	1.089032761838899	3.273954961574895	3.3935402108846295	4.531631299511716	3.7612088157692747	3.5206681649050893
SLC39A8	6.126588225737988	5.0627434470717265	5.2325958072045	4.909718211295432	5.326744209501772	7.640467492830773	8.224962121526568	9.905969960420718	8.944604546733432	8.651728675996662
IDO2	0.23321464386308272	-0.7062604912331489	0.833804836845756	0.32093469324582685	0.3231729186961979	1.7429471751884558	3.1325671627076335	3.868863293426342	4.120602686950897	3.525728768954675
BCL2L14	0.04162866298619035	-0.8996111311526612	0.5547059013149969	-0.023603006048053262	-0.14117997352911313	2.18373015094013	2.80597812667822	4.044152115468246	3.7079983944245307	3.4703919528374185
LGALS17A	-3.0946963488569996	-3.907964783374053	-1.2657121398142717	-2.642492630176639	-1.0042959004417726	1.2295588862996096	1.5416375091067922	4.519842861897253	4.546317866314905	2.516310983330072
SCG5	-1.1450619344899575	-0.9725011389239532	-0.5124587223522864	-2.1978968328061166	-0.2702110722651802	0.544723100252833	1.9732788643332162	3.179528861076704	1.8552355800270899	1.073329059852821
AL078584.1	2.532244131636653	1.8141568124302438	2.6065681662286844	1.6637926217060857	2.8518007191428656	3.2674208018083064	4.528643711088868	4.577004482669726	4.963060175661276	4.080406532996653
OSM	-2.791559112157307	-1.25914484214519	-1.377013722962609	1.2009016610126992	-2.222328138948477	3.5730825985756214	6.151263525993648	4.784644514692127	5.018585801966348	3.809973013874305
CD180	0.033912101412608496	0.8911299124849587	1.439045948158259	2.429347616609944	0.4173617209038308	3.4690783397449874	4.480801181641945	3.935034142484004	4.6063990921913724	3.539407192151529
CXCL2	-1.447786293385659	-0.5392499167976037	-0.40155936078743815	-0.022975510375688016	-2.222328138948477	2.1462972154857023	3.5243112779265418	2.504137466413234	3.0405003174490672	2.775012731538195
CSF3R	1.9604056665435516	2.57114657750895	2.86505145763338	3.434842286803767	0.9764228746582524	4.8217729069552036	6.7255614798513434	6.019478482134598	6.336224689362164	6.032763620685178
KLRC4	-4.399557919338514	-2.03303145987013	-1.0820371473803978	-0.8701543563472186	-2.222328138948477	0.36887105347548516	3.0334082354652074	1.4454285918103866	3.013425934010537	1.2165727801128008
MMP12	-6.473443889334508	0.2180970664660593	-2.2745791150811465	-0.5939242084270757	-2.222328138948477	5.775954144819842	7.744090009669874	3.3184203697813515	6.796212327542732	7.396597704390471
BST2	2.213416004277749	3.503629659384138	3.4308650859132883	3.399492187663048	2.9800062939430245	5.304061174395923	5.890154792279277	4.872754104213811	5.713458881248591	6.562635393144488
GIMAP7	2.3487788302830426	3.8677078858120106	3.517597814784533	4.121235765923028	2.9395422773249678	4.960778642278319	5.739561632551008	5.494468741827317	5.907415483613456	6.129944384532588
C3AR1	0.71307363510774	2.9658964224341178	2.036913009605484	3.502506813172809	1.6218152336006721	5.708194515821891	6.357049503861785	5.92450930129064	6.7491274164936	6.625758521370768
SLC24A4	1.2070123367122816	1.517603651488829	2.1925157196054976	1.5469529418538723	1.604184500563587	2.1994802114787286	4.350137487452049	3.4078623379752364	4.522861470820973	4.0853345223381465
STAC3	-1.2046209733263589	-0.17087972725829964	0.29088873982368596	0.18275083934799993	0.8364512048440765	2.142543277429072	2.375397107165556	2.0490790595401536	2.5602651336153777	3.01057755999338
MMP19	1.3921447173957864	2.3129406799412604	2.701853335880779	2.5187137992886943	2.970420778418034	4.484891778500191	4.9995066889098085	4.451808757216977	4.358852584373852	4.842387244373492
TRPM2	0.4522990676260604	1.5743188699193982	1.7086497810543475	1.837930518729066	2.7694814236637177	5.003642201394811	5.382728310726234	5.587291608883405	5.599015416440654	5.976981297588778
NCF1	0.448442661983381	1.296335613589597	1.4258008903462114	1.968590775821306	2.662790232413404	5.3897090901932625	5.348769492787137	5.460556092544394	5.709655456959829	6.464092038882497
ARL11	0.7044997790066225	1.0365054269538294	1.5657445455284587	1.521386550652839	1.6433384270118934	3.430747396805021	3.595774146426861	3.550444233107932	3.5177178438580983	4.194212718099743
NRROS	0.8171483342180205	2.213561103292127	1.9336955730978207	1.533382682249453	2.5478901138402668	3.5343128783393927	4.165910204197449	3.644643491361996	4.111247623916378	4.3688016747539375
CIITA	4.046883436256143	5.350112604783667	4.759223795964315	4.222194124292917	5.334687153099832	7.203164653471733	7.729076461909409	7.779892644349539	7.820826963705663	8.426365638142874
TREML2	-1.23702252993676	-0.7318833044422566	-0.6236444477395056	-0.16256246265544969	-0.05884439209234307	0.5777310664727184	1.7214815815301667	2.0161395705048877	2.078311494279846	2.3971456221736753
ADGRE5	3.741517317887842	4.686073070664836	4.172857102340516	4.734154505723959	4.953480455524719	5.5624455116776605	6.735261904963204	7.014638909151888	6.56547129845832	7.124249354044956
CD163	5.157030350192144	5.932473739410294	6.345755022912543	6.388185207534286	7.291565115725765	7.9281132715768505	8.810185481145492	9.315324882441095	8.875465575500447	9.3917425059756
TMEM106A	1.718013642882284	2.3859308184019015	2.9642549074635642	2.8048212281792995	2.657045543771972	3.636663272276774	4.880441403166191	4.85473250076357	4.629026590516504	5.061593407231981
VASH1	3.226877140957124	4.217110300909241	3.9565713303278587	4.055397914049908	4.403251702408457	5.4826231032214245	6.7397952062872974	6.553667956165284	5.967563095698846	6.814304295588623
UNC5A	-2.253607693817587	-1.643268255341158	-1.6627336703326132	-1.7047107190135669	-0.7983376149674448	0.45784207423730117	1.402585363447161	1.5750719306814518	1.0841944968601949	1.7511242977157047
CEACAM4	-3.3495737228149234	-2.707103448849145	-2.3408456818982337	-2.376815537059603	-2.222328138948477	1.1012129563949695	2.976198619003608	2.7750237635460757	3.4069648292066614	2.626950264617514
BCL3	1.7194501719455713	1.8286006020938064	1.9384358423265156	1.9340371687925566	1.8688376889634395	3.444542986710288	4.2549253976851436	4.189300683144593	4.235167951959323	4.117655991730726
ARHGAP9	1.433585457530877	1.5987306038683626	2.137555717346825	2.458186191748826	2.044513564256915	5.014067552731332	5.677098574879075	5.769467209338405	5.90341820233328	5.361020028680612
AIM2	-1.8578493145546489	-1.7297558399541613	-0.8356316791065842	-0.5006849227319297	-0.9822222378653883	3.3555832196419093	4.286163644396544	4.977115625518127	4.7490773060987905	4.560144461805238
TGM2	2.1244955278652795	2.5812859557651504	3.350535015086201	3.133170777128534	2.7095817668110165	6.709704053661346	7.696076219958749	7.666376801155466	7.161435968802758	7.739778874549651
POU2F2	0.6537642261724333	0.8510887934955345	1.1430608766552726	1.2708741502121537	0.974623664198029	2.7817898856603165	3.625914184493875	3.677974843997695	3.2189504439755403	3.648933893601499
RNF213	7.69692067110633	8.027945803350123	8.309021692315943	8.030130895309314	7.962604762368189	9.611231194016874	10.660081018207404	10.92554631339276	10.982391265034625	10.716427904706304
IGHM	-0.923298267694545	0.4847382042044773	1.8066581145198513	1.0512841559284671	0.4494439528203291	6.648132920059914	9.443118676038331	10.697368688226545	11.009687692017646	8.509690361785504
KIF21B	1.758278390929637	1.8504838149741276	2.348835949370976	1.6995673752849987	1.9477271055583478	4.5389689801439825	5.3749900462492	5.597493013906307	5.7100764860760735	4.916103420061426
IKZF3	2.692779655472761	2.659586969121299	3.595719265908449	2.6256100843744212	3.199852492256401	6.692689330403407	7.593309258334697	7.967023624858863	8.134072845277853	7.3642728041408825
SAMD9L	3.1592731678474877	4.39316409121118	4.724128154315198	4.539710140683838	4.814487207095155	6.970162222481256	7.712583048019868	8.772641908080278	8.24239666273299	8.149673141820797
IL15	1.1092635907849637	2.216227420866015	2.2289011421781684	1.9180072491241342	1.890901895533339	4.188569838781813	4.224424528868445	5.481775159791707	5.052464665674121	5.174651681521252
DMXL2	4.94973550662609	5.41690974192267	5.919142210545082	5.370980557131045	5.742848291346833	7.814027750751305	8.415194730935726	8.936886641479841	8.988723418111936	8.885594430854562
DLEU7	-0.5349517841078881	-0.6294926984026243	0.07500657598733029	-0.5223882355937348	-0.0982772645439087	1.569859122455208	1.8377240421154322	2.3846169509270396	2.31477226894064	2.4919399779002602
XAF1	3.9586861244316394	4.323886269701848	5.011211097672758	4.223505266787646	4.505907908078453	6.202320929705349	6.765758926382287	7.220861684358224	6.9465887314365915	7.312597570256558
IL7R	2.860180098044386	3.33647065323839	3.9449323877911957	3.5433399299840493	4.474442683334007	7.217494664991159	7.706777814888094	7.802970668061292	7.134922604853431	7.741747100765104
IGHV1-69-2	-5.724481552026898	-2.690411754305708	-2.9881581631041505	-5.180930543871455	-2.222328138948477	4.174082565658222	6.494965159301557	5.485440429932333	5.0938615480452825	5.460828744414359
IL24	-4.582493299491264	-3.934251443757162	-2.8287063046732785	-3.558202043822143	-2.222328138948477	2.728585401217564	4.2378543346270465	4.632902520212273	4.564429936255162	4.064159581841518
CXorf21	0.035988924380008364	0.690103697963999	0.9387009172900991	1.0627084275276324	1.2936694613933386	3.379251345136308	3.9174473804029115	4.05687375363334	4.163859599989192	3.9311340452623704
SLC11A1	1.2860819495965026	2.2174665145686236	2.5995630164468495	2.292725702034835	2.9488311460856744	5.833160717152414	7.001896066207271	7.122952919279723	6.699778751960614	6.911373684548409
CFB	3.0145570968345545	3.7995774180977615	4.138789172065605	3.9764804379008987	4.588960188163337	6.780194242726068	7.24890634156389	7.615566128585585	7.278608655443043	7.234496692931844
WIPF1	4.31522710719003	5.0016814788690445	5.116634800710958	5.028253405174939	5.295223446682985	6.606703200175682	7.497239798185014	7.4447090709187345	7.486635915241159	7.548880009636631
LCP2	1.6763862493548567	2.7793840186210694	2.993037579751518	3.1008421709387726	3.2893152399284498	5.904185242947672	7.330071386762071	6.939976374129963	7.028623851359791	6.976410854504879
NABP1	4.036348770469467	4.730549873510455	5.199548988765808	4.686603032099112	5.392286126180915	6.561705353597191	7.212431457214799	7.35818954214273	7.409531986268901	7.4495787783747796
SP140L	2.1425051429053683	2.6957342677362317	3.133042586942155	2.4492266044233615	2.361325218689339	4.236827632519213	4.996238141899459	4.940565944076033	5.030126675117086	5.134510173896477
MX2	3.3131471230264387	4.217982688372614	4.339743569708803	3.8248581811310522	3.9140369056653097	5.714438501589598	6.286552646064715	6.299962302465976	6.593899292660572	6.509529872193694
RASSF4	3.317897087804509	4.452972146418136	4.987034972588485	3.938239419837505	3.74653902742553	7.716534798606	7.963910845257709	8.0185405405585	8.11913059222265	7.920909122819263
FCMR	-0.3623329767282492	0.8629215405830207	1.1728084538278816	0.1458571302801019	-0.05754456327082249	3.759656009940113	4.53059680417075	4.686844435090448	4.296265233017909	4.172308363519566
RHOF	1.9186369323323398	2.4400826873347934	2.5650678677766	2.2902059896675877	2.0268115944010683	4.329972830261016	4.5321041588021895	4.592182070816763	4.9622906600019725	4.335850033818295
PIK3CD	3.2485026891990763	3.6881453136528295	3.794626387831824	3.5611974275387404	3.2686604579761713	5.982114369669101	6.5644807192046315	6.620463613820915	6.808777740063457	6.324329390965242
FCRL6	-0.8096707471395979	0.20646332089564196	0.22939000054526537	-0.5331917543254558	-0.5457898792455849	2.683209298837894	3.581007777281561	3.3512657516770052	4.147635855034323	3.410562683555318
TRAF3IP3	1.166678032276256	2.195091375427966	2.3527196603762928	1.8880717678885564	0.9802053371459314	4.924855835325366	5.804151042891695	6.233732415518797	6.382962664478346	5.650459896261504
JAKMIP1	-2.2359447016411105	-1.5327455315144478	-0.7294322415273566	-1.478693551006745	-2.222328138948477	2.4324316336734113	3.146204271992265	3.897336031370882	4.331968418533453	3.256916416872223
SP110	3.656547888188483	4.12364649154084	3.9927113091000015	3.533587880414518	4.026887307363645	5.27741246919892	6.010330753137045	5.878088560601561	6.207391194653786	6.2536764041294495
NRIP3	1.92062055117752	2.2606462053042398	2.235391557973629	1.657781162238894	2.048339153909764	3.644398951111964	4.26883136156668	4.02441286962755	4.757080427391909	4.25667483096173
KLRC4-KLRK1	-0.7308804961947417	0.9428071753869919	0.7634314371345678	-0.29804029267330767	0.6169616821896485	4.17641157262784	5.471192780385255	6.0428736236138425	6.467260653048557	4.670945283050784
ITGA4	2.889679497009801	4.424833696136237	3.6701109782817967	3.553289866668001	4.284403899957261	7.020675528457556	7.92654754033816	7.925256265315396	8.006206876845848	7.311908502109065
IRF7	2.57106187514888	2.8842368845416826	3.2408329361222985	2.7325563896132135	3.6126633594339466	5.414437822476424	5.741400843567201	6.4976617654100615	6.07694454384327	5.705352965907674
CD274	0.30916969575718267	1.6700856343736885	1.5878655693600425	0.4966815044419438	2.965687747847359	5.735952198046605	6.409419501335623	7.940302107867094	7.599181884519398	6.882939750540837
CD80	-2.4282238206298854	-1.524498182137816	-1.1068809801384893	-3.1277122725220274	-0.36893455106393835	3.7370540381258226	4.738448960249733	5.485524692712938	5.522605246040562	4.791430143741807
KLRG1	-0.33372158816206626	0.48188071417614536	0.7876952947939269	-0.06774571928454305	1.1614110504302873	2.2582114713746146	3.7151855212585234	3.6646236109386976	4.112622252817397	3.209355815280111
CSF2	-4.8763680230450674	-3.5628165965719187	-3.3523782576557863	-5.180930543871455	-2.222328138948477	0.22474653373234238	2.4571731450111796	1.7859022557823063	2.0233772518365885	1.0462385868046087
IGHV1-3	-6.473443889334508	-6.806627647452251	-2.274581333160484	-5.180930543871455	-2.222328138948477	2.777462528061558	6.664467444631115	5.669592043593048	6.276846356434137	5.053712283153983
DOCK8	5.052381708893296	4.950130265808375	5.742533913241527	5.283212209378853	6.094628969282848	7.092326545041553	7.955411713749935	7.918463783135263	8.101514778717757	7.811064270427113
IGKV1-33	-5.341514516122586	-5.757940995288539	-3.4313343219315975	-3.725260991877278	-2.222328138948477	1.4736713538350474	3.6159256433199687	2.7340543139566478	4.841130898495622	2.772271632856522
SP140	1.3209042600421463	0.7809667758296746	1.7535505154998206	1.461721651491509	1.9193147829926174	4.018141017091361	4.906527050109972	5.234798362288431	5.086522562157125	4.786448689483289
PCED1B	0.1724759695839076	0.08378988523682844	1.2631442464386409	0.5500336217004516	0.7582277970511335	3.134650393497735	3.6623109711344095	3.752403316081382	4.086900880472938	3.8643656460334577
TNFRSF4	-2.2766787561062087	-0.45086787421367186	-1.2811826804346076	-0.44180458112117665	-0.7053379340175122	2.783401770203463	3.1348542448955845	3.8099825040705033	3.312392086145784	3.151378049290108
PLEK	2.8387174311024954	4.6456901660901195	3.6864213142008597	4.931312960055569	4.208543240880414	8.038554416799013	9.130583478115875	9.263952096096535	9.16618411855363	8.74923584159645
PIK3CG	3.0921230262542196	3.974424893188069	3.6291472323396907	4.051284827643879	3.9179396499891257	6.6259445934474925	6.871828835912484	7.1758202677865475	7.33377227743774	6.8527971264899445
HCK	2.7426127890755465	3.579585353781579	3.030097105561886	3.907737131742381	3.651761615115817	7.06168581654441	7.214653683323617	7.808885329421096	7.6176625622599	7.250454124194788
LILRA1	-1.4294991940377137	-0.500159653728564	-0.8915147509607209	-0.24744388580087776	-0.4333744440220974	2.0857783881449734	2.8408609234015314	3.556054128969106	3.156330552960665	2.9915972256995884
GPR84	-4.725755157872123	-2.2493001540649082	-2.862062025208476	-2.1252802731827796	-2.222328138948477	2.822495579152578	4.038839152326799	4.921023430924022	4.250075511676449	4.375109811048832
SRGN	3.1648899907823793	4.844640174999072	3.849086622786692	4.772484884473739	4.497384469233095	8.469309397004297	8.755674306931006	9.928511603765159	9.344789790028823	9.527242642297061
FCER1G	1.7682620947307526	3.094868530119104	2.6156983397882914	3.560811608245717	2.544231485821367	6.934225933955663	7.08635625466019	7.326479018695621	7.485292850878966	7.551044941359052
ACP2	2.9980304357605556	3.7552425544756507	3.602166609341696	3.8990107224397983	3.60259954074507	6.172718968834519	6.034638565408545	6.435169562992779	6.574475782259701	6.571520416965462
DOCK2	3.45119213980351	4.868510094657668	4.517851210994866	4.674056573185728	4.326175476708153	7.464754505143078	7.933452547582675	8.052850825507655	8.35333132408541	8.165681408991373
ZNF831	-0.22149283476249126	0.9588987486671255	1.3300324432905823	1.0213999865307126	1.2295460633517326	4.9089336558217935	5.161394018680606	5.72524788312394	5.682717041557448	4.908944418761522
KCNA3	-1.0981965498719073	0.09570353720322002	0.28140056591480617	0.43854239763072317	-0.05884407405123123	4.864505427099135	5.100478879738846	5.282547065368875	5.3848394106092785	4.233429105537511
TRBC2	-0.027712372420386773	1.9325842245803548	0.981170317563887	1.1088690971993622	1.3595996402822181	6.2032383293590705	6.601430147484025	7.20819992772611	7.385532866843179	5.796993794987978
GMFG	1.53201453514521	2.964086813510182	2.5280679981498686	2.6227585518480447	2.8688645710707776	5.8299844277154955	5.877176611909169	6.49256494419066	6.587642992283746	5.531396124595735
S1PR4	-1.2551826328323283	0.42758848998098575	0.21449484757463835	-0.3430482180734593	-0.12602776740714466	4.227959697684212	4.337281261281066	5.268780269098529	5.059641004092733	4.028635341497224
HLA-F	4.522802531586083	6.188154851827083	5.4070845337156985	5.569739156350621	5.137704529384555	8.560309278204112	8.394083422000264	9.029934286124623	8.956018041549564	8.639039971385342
CD40	2.535332541305967	3.7577478978874836	3.064144585732665	3.628613890158518	2.9778036606278286	5.721934768605026	5.588837280422982	6.31312646559446	6.303208517805033	6.090303316629553
BTN3A1	3.942550873087668	5.174152714778829	4.440653666843745	4.576155851994652	4.126174299977848	6.737582206610927	7.148806417318073	7.299788015025096	7.427885082402818	7.26612066539417
IFITM1	4.332201357640052	5.829018252684444	4.738316012714314	5.259939085193435	4.932161633765932	8.144607083049824	8.192954309473503	9.105401430508536	8.693435030470544	8.047841850262529
GZMA	-1.1703721152085198	1.1524114346768115	-0.5002691136788069	0.8615827059863043	-0.05884706270503382	6.044105123853822	6.500881149655731	7.7696880295744455	8.088970114874858	6.101885598010995
